Nest_ID,Egg_num,Length,Width
12nomernphwe23,1,28.5,20.4
12nomernphwe23,2,28.7,20.7
12nomernphwe23,3,28.1,20.6
12nomernphwe24,1,27.2,20.4
12nomernphwe24,2,27.8,20.3
12nomernphwe24,3,28.0,20.1
12nomernphwe25,1,29.5,21.0
12nomernphwe25,2,29.2,20.5
12nomernphwe25,3,28.6,20.8
12nomernphwe25,4,28.7,20.8
12nomernphwe28,1,29.5,20.6
12nomernphwe28,2,29.5,20.3
12nomernphwe28,3,30.1,20.2
12nomernphwe28,4,30.5,20.7
12nomernphwe33,1,28.6,21.1
12nomernphwe33,2,28.7,21.3
12nomernphwe33,3,29.0,20.9
12nomernphwe33,4,29.5,20.9
12nomernphwe34,1,28.0,19.8
12nomernphwe34,2,27.8,20.1
12nomernphwe34,3,27.4,19.9
12nomernphwe35,1,29.2,20.4
12nomernphwe36,1,29.2,21.2
12nomernphwe36,2,28.5,20.5
12nomernphwe36,3,29.0,20.5
12nomernphwe36,4,29.8,20.7
12nomernphwe37,1,32.4,20.4
12nomernphwe37,2,31.9,20.1
12nomernphwe37,3,32.5,20.6
12nomernphwe37,4,31.4,20.5
12nomernphwe38,4,29.1,20.5
12nomernphwe39,1,27.9,20.3
12nomernphwe39,2,26.2,20.2
12nomernphwe39,3,26.6,21.0
12nomernphwe39,4,26.6,20.9
12nomernphwe41,1,28.1,21.2
12nomernphwe41,2,28.2,21.0
12nomernphwe41,3,28.4,21.0
12nomernphwe41,4,29.2,20.8
12nomernphwe42,1,29.0,21.1
12nomernphwe42,2,29.6,21.1
12nomernphwe42,3,29.8,20.3
12nomernphwe42,4,29.9,20.7
12nomernphwe43,1,29.4,21.2
12nomernphwe43,2,29.4,21.1
12nomernphwe43,3,28.7,20.4
12nomernphwe43,4,30.1,21.1
12nomernphwe45,1,29.6,21.8
12nomernphwe45,2,29.1,21.4
12nomernphwe45,3,28.7,20.7
12nomernphwe45,4,29.8,21.7
12nomesesadh07,1,31.4,21.5
12nomesesadh07,2,32.8,21.4
12nomesesadh07,3,31.7,22.0
12nomesesadh07,4,31.6,21.7
12nomesesadh08,1,30.1,21.1
12nomesesadh08,2,30.1,21.2
12nomesesadh08,3,30.2,21.6
12nomesesadh08,4,30.8,21.1
12nomesesadh12,1,28.4,20.5
12nomesesadh12,2,28.8,20.7
12nomesesadh12,3,28.6,20.6
12nomesesadh12,4,28.8,20.7
12nomesesadh14,1,28.7,21.0
12nomesesadh14,2,29.4,21.1
12nomesesadh14,3,28.3,21.3
12nomesesadh14,4,28.3,21.2
12nomesesadh20,1,30.9,21.0
12nomesesadh20,2,30.3,21.4
12nomesesadh20,3,31.2,21.2
12nomesesadh20,4,29.9,21.1
12nomesesadh23,1,29.3,21.1
12nomesesadh23,2,28.9,21.3
12nomesesadh23,3,28.5,21.3
12nomesesadh23,4,29.1,21.6
12nomesesadh25,1,29.1,20.3
12nomesesadh25,2,29.3,20.6
12nomesesadh25,3,29.1,20.4
12nomesesadh25,4,29.2,20.5
12nomesesadh26,1,29.7,21.3
12nomesesadh26,2,30.6,21.5
12nomesesadh26,3,30.5,21.3
12nomesesadh26,4,30.7,21.4
12nomesesadh29,1,30.7,21.0
12nomesesadh29,2,30.9,21.1
12nomesesadh29,3,31.4,21.0
12nomesesadh29,4,30.3,20.3
12nomesesaek01,1,29.9,21.2
12nomesesaek01,2,30.3,20.9
12nomesesaek01,3,30.4,21.4
12nomesesaek07,1,29.1,20.8
12nomesesaek07,2,29.6,20.9
12nomesesaek07,3,30.0,21.2
12nomesesaek07,4,30.0,20.9
12nomesesaek11,1,30.1,21.2
12nomesesaek11,2,30.1,21.1
12nomesesaek11,3,30.3,21.5
12nomesesaek12,1,29.4,21.6
12nomesesaek12,2,30.1,21.9
12nomesesaek12,3,30.0,22.1
12nomesesaek13,1,29.6,21.1
12nomesesaek13,2,30.1,21.5
12nomesesaek13,3,30.8,20.8
12nomesesaek13,4,29.1,21.1
12nomesesaek17,1,30.7,21.5
12nomesesaek17,2,30.2,21.1
12nomesesaek17,3,30.6,21.1
12nomesesaek17,4,30.6,21.2
12nomesesamh02,1,32.0,20.7
12nomesesamh02,2,30.2,20.8
12nomesesamh02,3,29.6,20.7
12nomesesamh02,4,29.9,20.8
12nomesesamh13,1,31.0,21.0
12nomesesamh13,2,29.6,21.6
12nomesesamh13,3,29.9,21.1
12nomesesamh17,1,28.9,20.1
12nomesesamh17,2,28.7,20.2
12nomesesamh17,3,28.5,20.1
12nomesesamh17,4,28.6,20.3
12nomesesamh18,1,29.6,20.7
12nomesesamh18,2,28.7,20.9
12nomesesamh18,3,28.8,20.9
12nomesesamh18,4,28.9,20.9
12nomesesamh20,1,30.4,22.2
12nomesesamh20,2,30.0,21.2
12nomesesamh20,3,29.6,21.0
12nomesesamh25,1,31.0,22.0
12nomesesamh25,2,30.7,22.2
12nomesesamh25,3,30.9,21.8
12nomesesamh25,4,31.0,21.0
12nomesesamh28,1,29.4,20.5
12nomesesamh28,2,29.3,20.7
12nomesesamh28,3,29.6,20.7
12nomesesamh28,4,28.7,20.3
12nomesesamh33,1,28.7,20.7
12nomesesamh33,2,29.2,21.0
12nomesesamh33,3,28.7,20.9
12nomesesamh33,4,29.1,20.9
12nomesesamh36,1,29.6,21.6
12nomesesamh36,2,30.4,21.1
12nomesesamh36,3,30.4,21.7
12nomesesamh36,4,28.9,21.4
12nomesesamh40,1,29.8,21.1
12nomesesamh40,2,30.4,21.0
12nomesesamh40,3,29.6,20.9
12nomesesamh40,4,29.1,20.8
12nomesesamh41,1,29.1,21.2
12nomesesamh41,2,28.9,21.2
12nomesesamh41,3,29.9,21.5
12nomesesamh41,4,28.9,21.1
12nomesesamh42,1,30.6,21.7
12nomesesamh42,2,28.6,21.9
12nomesesamh42,3,28.9,21.9
12nomesesamh42,4,29.4,20.2
12nomesesamh43,1,27.7,21.5
12nomesesamh43,2,29.4,21.2
12nomesesamh43,3,28.6,21.8
12nomesesamh43,4,28.7,21.7
12nomesesamh44,1,30.1,22.0
12nomesesamh44,2,29.3,21.0
12nomesesamh44,3,29.3,21.4
12nomesesamh44,4,30.0,21.3
12nomesesamh46,1,29.7,21.1
12nomesesamh46,2,31.7,21.3
12nomesesamh46,3,30.7,21.0
12nomesesamh46,4,29.9,21.8
12nomesesamh51,1,32.5,21.7
12nomesesamh51,2,31.6,21.6
12nomesesamh51,3,31.0,21.4
12nomesesamh56,1,31.0,21.5
12nomesesamh56,2,30.9,21.6
12nomesesamh67,1,28.9,21.8
12nomesesamh67,2,28.6,21.6
12nomesesamh67,3,29.0,22.0
12nomesesamh67,4,27.3,21.0
12nomesesamh73,1,29.7,21.0
12nomesesamh73,2,29.5,20.9
12nomesesamh73,3,29.1,20.8
12nomesesamh73,4,30.4,20.9
12nomesesasf06,1,28.9,21.4
12nomesesasf06,2,27.5,21.4
12nomesesasf06,3,28.5,20.7
12nomesesasf10,1,29.4,19.6
12nomesesasf10,2,28.7,19.6
12nomesesasf10,4,29.9,20.4
12nomesesasf15,1,30.4,21.3
12nomesesasf15,2,30.4,21.5
12nomesesasf15,3,30.7,21.5
12nomesesasf15,4,32.1,21.1
12nomesesasf16,1,27.5,20.6
12nomesesasf16,2,27.8,20.1
12nomesesasf16,3,26.7,20.1
12nomesesasf16,4,28.2,21.0
12nomesesasf22,1,29.6,21.6
12nomesesasf22,2,30.5,20.4
12nomesesasf22,3,31.1,22.7
12nomesesasf22,4,32.1,22.1
12nomesesasf24,1,30.2,21.6
12nomesesasf24,2,30.0,21.7
12nomesesasf24,3,30.3,21.4
12nomesesasf24,4,30.4,21.6
12nomesesasf26,1,28.7,21.5
12nomesesasf26,2,28.4,21.4
12nomesesasf26,3,29.2,21.9
12nomesesasf27,1,29.7,21.0
12nomesesasf27,2,29.4,21.5
12nomesesasf27,3,29.5,21.8
12nomesesasf27,4,29.8,21.5
12nomesesasf29,1,29.0,21.7
12nomesesasf29,2,28.9,21.2
12nomesesasf29,3,29.0,21.2
12nomesesasf29,4,28.1,21.3
12nomesesasf33,1,28.3,20.8
12nomesesasf33,2,28.3,21.3
12nomesesasf33,3,28.0,20.9
12nomesesasf33,4,27.8,20.8
12nomesesasf35,1,29.3,21.9
12nomesesasf35,2,30.0,21.5
12nomesesasf35,3,29.4,21.8
12nomesesasf35,4,29.0,21.2
12nomesesasf37,1,29.4,21.1
12nomesesasf37,2,29.1,21.0
12nomesesasf37,3,29.5,21.3
12nomesesasf37,4,30.2,21.1
12nomesesawe06,1,31.1,20.9
12nomesesawe06,2,31.5,20.9
12nomesesawe06,3,30.9,20.8
12nomesesawe06,4,30.7,21.0
12nomesesawe07,1,28.3,21.5
12nomesesawe07,2,28.8,21.2
12nomesesawe07,3,28.7,21.9
12nomesesawe07,4,29.1,21.9
12nomesesawe10,1,28.8,20.9
12nomesesawe10,2,28.3,20.7
12nomesesawe10,3,29.1,20.6
12nomesesawe12,1,27.9,21.1
12nomesesawe12,2,28.3,19.9
12nomesesawe12,3,29.0,21.2
12nomesesawe12,4,29.1,21.1
12nomesesawe15,1,31.7,20.8
12nomesesawe15,2,29.8,21.1
12nomesesawe15,3,30.1,21.1
12nomesesawe15,4,29.8,21.1
12nomesesawe17,1,28.8,21.2
12nomesesawe17,2,29.9,21.1
12nomesesawe17,3,29.0,21.0
12nomesesawe17,4,29.4,21.1
12nomesesawe19,1,30.0,21.2
12nomesesawe19,2,31.1,21.5
12nomesesawe19,3,29.8,21.5
12nomesesawe19,4,30.1,20.4
12nomesesawe27,1,28.9,20.5
12nomesesawe27,2,30.9,21.1
12nomesesawe27,3,29.1,21.0
12nomesesawe27,4,30.2,20.6
12nomesesawe29,1,31.9,21.7
12nomesesawe29,2,31.0,21.4
12nomesesawe29,3,30.7,21.6
12nomesesawe29,4,31.6,21.3
12nomesesawe32,1,30.3,21.9
12nomesesawe32,2,31.5,21.4
12nomesesawe32,3,29.2,21.9
12nomesesawe32,4,30.2,21.9
12nomesesawe45,1,29.8,20.5
12nomesesawe45,2,28.9,20.8
12nomesesawe45,3,29.1,20.8
12nomesesawe45,4,29.5,21.0
12nomewesadh01,1,30.4,22.5
12nomewesadh01,2,30.0,22.0
12nomewesadh01,3,30.1,22.9
12nomewesadh01,4,30.1,21.7
12nomewesadh02,1,30.7,22.2
12nomewesadh02,2,30.0,21.9
12nomewesadh02,3,29.9,22.5
12nomewesadh02,4,29.9,21.6
12nomewesadh03,1,28.3,22.0
12nomewesadh03,2,29.7,21.7
12nomewesadh03,3,30.0,22.0
12nomewesadh04,1,30.9,21.6
12nomewesadh04,2,29.6,21.8
12nomewesadh04,3,30.2,21.7
12nomewesadh04,4,30.3,21.6
12nomewesadh06,1,29.9,22.5
12nomewesadh06,2,31.1,22.6
12nomewesadh06,3,30.0,22.5
12nomewesadh06,4,28.1,21.5
12nomewesadh09,1,34.2,22.4
12nomewesadh09,2,33.2,22.2
12nomewesadh09,3,32.5,22.0
12nomewesadh09,4,32.0,22.4
12nomewesadh11,1,29.1,22.0
12nomewesadh11,2,29.3,22.2
12nomewesadh11,3,29.8,22.0
12nomewesadh13,1,31.7,22.1
12nomewesadh13,2,30.4,22.2
12nomewesadh13,3,30.6,22.7
12nomewesadh13,4,21.2,22.5
12nomewesadh17,1,31.1,21.4
12nomewesadh17,2,30.7,22.2
12nomewesadh17,3,30.8,21.8
12nomewesadh17,4,31.7,21.8
12nomewesadh18,1,31.0,21.2
12nomewesadh18,2,30.9,21.7
12nomewesadh18,3,30.9,21.2
12nomewesadh18,4,30.1,21.4
12nomewesadh19,1,30.1,22.1
12nomewesadh19,2,30.2,22.0
12nomewesadh19,3,31.3,21.8
12nomewesadh27,1,32.6,21.4
12nomewesadh27,2,31.5,21.7
12nomewesadh27,3,31.5,21.6
12nomewesadh27,4,31.0,21.5
12nomewesadh28,1,32.1,22.0
12nomewesadh28,2,31.5,22.1
12nomewesadh28,3,30.4,21.4
12nomewesadh30,1,31.1,21.6
12nomewesadh30,2,29.9,20.7
12nomewesadh30,3,31.1,21.5
12nomewesaek02,1,31.0,22.8
12nomewesaek02,2,31.3,22.6
12nomewesaek02,3,31.3,21.9
12nomewesaek02,4,31.7,21.8
12nomewesaek03,1,30.5,22.0
12nomewesaek03,2,30.8,22.4
12nomewesaek03,3,30.6,21.6
12nomewesaek05,1,29.7,22.6
12nomewesaek06,1,31.6,21.2
12nomewesaek06,2,31.5,22.0
12nomewesaek06,3,31.4,22.1
12nomewesaek08,1,31.1,21.8
12nomewesaek08,2,30.9,22.1
12nomewesaek08,3,30.4,21.9
12nomewesaek08,4,31.3,21.8
12nomewesaek09,1,30.7,21.8
12nomewesaek09,2,31.5,22.4
12nomewesaek09,3,30.5,22.5
12nomewesaek10,1,31.0,21.8
12nomewesaek10,2,31.6,22.1
12nomewesaek10,3,31.7,22.6
12nomewesaek10,4,30.2,21.7
12nomewesaek13,1,31.2,21.2
12nomewesaek13,2,31.0,22.3
12nomewesaek13,3,31.7,22.7
12nomewesaek14,1,30.2,21.4
12nomewesaek14,2,29.8,21.2
12nomewesaek14,3,30.2,21.4
12nomewesaek14,4,28.7,20.1
12nomewesaek15,1,32.0,22.6
12nomewesaek15,2,32.1,22.5
12nomewesaek15,3,31.5,22.5
12nomewesaek15,4,31.4,22.5
12nomewesamh01,1,30.3,22.4
12nomewesamh01,2,30.3,22.1
12nomewesamh01,3,28.8,21.9
12nomewesamh01,4,28.8,22.3
12nomewesamh03,1,30.5,21.6
12nomewesamh03,2,30.4,21.5
12nomewesamh03,3,30.2,21.8
12nomewesamh03,4,31.1,22.2
12nomewesamh04,1,30.7,21.8
12nomewesamh04,2,30.1,22.6
12nomewesamh04,3,30.9,22.9
12nomewesamh05,1,29.9,21.4
12nomewesamh05,2,31.2,21.9
12nomewesamh05,3,31.9,21.7
12nomewesamh05,4,31.3,21.2
12nomewesamh06,1,31.0,21.4
12nomewesamh06,2,30.1,21.7
12nomewesamh06,3,30.6,21.4
12nomewesamh07,1,31.2,22.5
12nomewesamh07,2,31.9,22.5
12nomewesamh07,3,30.9,22.8
12nomewesamh07,4,30.8,22.5
12nomewesamh08,1,31.5,21.8
12nomewesamh08,2,31.0,22.1
12nomewesamh08,3,30.8,21.9
12nomewesamh08,4,31.2,22.4
12nomewesamh09,1,31.0,21.7
12nomewesamh09,2,30.0,21.2
12nomewesamh09,3,30.4,21.7
12nomewesamh09,4,30.6,22.1
12nomewesamh14,1,31.5,22.3
12nomewesamh14,2,31.5,21.7
12nomewesamh14,3,30.7,22.5
12nomewesamh15,1,30.2,21.7
12nomewesamh15,2,29.2,21.9
12nomewesamh15,3,30.7,22.2
12nomewesamh15,4,30.7,21.6
12nomewesamh19,1,32.6,21.7
12nomewesamh19,2,31.7,21.6
12nomewesamh19,3,32.4,21.8
12nomewesamh19,4,31.9,21.5
12nomewesamh23,1,31.0,21.7
12nomewesamh23,2,31.0,22.0
12nomewesamh23,3,31.0,22.7
12nomewesamh23,4,30.9,21.9
12nomewesamh24,1,30.4,22.2
12nomewesamh24,2,31.2,22.3
12nomewesamh24,3,32.3,22.2
12nomewesamh24,4,30.9,22.4
12nomewesamh26,1,29.9,22.4
12nomewesamh26,2,30.5,22.2
12nomewesamh26,3,30.0,22.8
12nomewesamh30,1,32.7,23.4
12nomewesamh30,2,32.7,22.9
12nomewesamh30,3,32.8,23.2
12nomewesamh32,1,30.2,21.1
12nomewesamh32,2,29.9,21.2
12nomewesamh32,3,30.7,21.5
12nomewesamh32,4,30.0,21.3
12nomewesamh34,1,32.6,21.6
12nomewesamh34,2,32.8,21.5
12nomewesamh34,3,31.6,21.2
12nomewesamh34,4,32.3,21.2
12nomewesamh60,1,28.2,22.6
12nomewesamh60,2,28.7,22.3
12nomewesamh60,3,29.1,22.7
12nomewesamh60,4,30.1,22.8
12nomewesasf01,1,31.4,22.9
12nomewesasf01,2,31.2,22.4
12nomewesasf01,3,31.5,22.8
12nomewesasf01,4,30.9,22.1
12nomewesasf02,1,31.0,22.7
12nomewesasf02,2,30.3,22.3
12nomewesasf02,3,30.4,22.7
12nomewesasf02,4,30.0,22.1
12nomewesasf05,1,31.5,22.4
12nomewesasf05,2,31.6,22.8
12nomewesasf05,3,30.2,22.0
12nomewesasf07,1,30.5,21.9
12nomewesasf07,2,30.4,21.7
12nomewesasf07,3,30.8,21.9
12nomewesasf07,4,31.7,21.7
12nomewesasf08,1,30.3,22.0
12nomewesasf08,2,29.7,21.8
12nomewesasf08,3,30.0,21.7
12nomewesasf08,4,28.8,21.7
12nomewesasf12,1,29.9,21.6
12nomewesasf12,2,30.5,21.6
12nomewesasf12,3,30.3,22.1
12nomewesasf12,4,30.3,21.9
12nomewesasf13,1,30.1,21.1
12nomewesasf13,2,30.7,21.8
12nomewesasf13,3,31.1,22.3
12nomewesasf13,4,31.2,22.0
12nomewesasf14,1,30.2,21.8
12nomewesasf14,2,31.0,21.0
12nomewesasf14,3,31.6,21.7
12nomewesasf14,4,30.1,21.5
12nomewesasf19,1,30.1,21.7
12nomewesasf19,2,30.6,21.5
12nomewesasf19,3,30.2,21.5
12nomewesasf19,4,29.4,21.2
12nomewesasf20,1,31.8,22.2
12nomewesasf20,2,31.2,22.4
12nomewesasf20,3,30.7,22.6
12nomewesasf20,4,31.4,22.0
12nomewesasf25,1,31.9,22.0
12nomewesasf25,2,30.9,21.1
12nomewesasf39,1,31.6,22.2
12nomewesasf39,2,32.0,22.0
12nomewesasf39,3,31.2,22.2
12nomewesasf42,1,32.0,21.8
12nomewesasf42,2,30.5,21.7
12nomewesasf42,3,29.3,21.6
12nomewesawe01,1,29.3,22.9
12nomewesawe01,2,29.3,22.7
12nomewesawe01,3,29.8,22.5
12nomewesawe01,4,30.1,22.2
12nomewesawe03,1,30.2,22.4
12nomewesawe03,2,30.3,22.5
12nomewesawe03,3,29.5,22.3
12nomewesawe03,4,30.8,22.2
12nomewesawe04,1,30.7,22.4
12nomewesawe04,2,31.0,22.5
12nomewesawe04,3,31.5,22.3
12nomewesawe04,4,30.9,22.2
12nomewesawe08,1,31.0,22.4
12nomewesawe08,2,31.5,22.1
12nomewesawe08,3,29.4,22.2
12nomewesawe08,4,30.9,22.1
12nomewesawe09,1,21.3,30.2
12nomewesawe09,2,21.2,29.9
12nomewesawe09,3,21.2,29.3
12nomewesawe09,4,20.9,29.6
12nomewesawe11,1,32.1,22.5
12nomewesawe11,2,30.7,21.4
12nomewesawe11,3,31.5,22.0
12nomewesawe18,1,32.1,21.1
12nomewesawe18,2,34.0,22.1
12nomewesawe18,3,33.6,21.8
12nomewesawe18,4,33.4,22.4
12nomewesawe20,1,31.1,21.5
12nomewesawe20,2,30.6,21.2
12nomewesawe20,3,29.8,21.5
12nomewesawe26,1,30.5,21.9
12nomewesawe26,2,30.5,22.5
12nomewesawe26,3,30.4,22.1
12nomewesawe26,4,30.1,22.3
12nomewesawe30,1,30.9,21.7
12nomewesawe30,2,32.2,21.9
12nomewesawe30,3,31.1,22.1
12nomewesawe30,4,29.9,21.3
12nomewesawe31,1,30.3,22.5
12nomewesawe31,2,30.9,22.2
12nomewesawe31,3,30.1,22.3
12nomewesawe31,4,30.2,22.4
12nomewesawe38,1,32.7,22.2
12nomewesawe38,2,31.9,22.1
12nomewesawe38,3,31.8,22.0
12prbaacp004,1,29.1,21.5
12prbaacp004,2,30.0,21.7
12prbaacp004,3,29.6,21.5
12prbaacp005,1,38.4,26.0
12prbaacp005,2,39.2,25.9
12prbaacp005,3,38.3,26.0
12prbaacp007,1,29.0,21.1
12prbaacp007,2,29.4,21.0
12prbaacp007,3,30.0,21.0
12prbaacp007,4,28.7,21.0
12prbaacp008,1,36.8,25.0
12prbaacp008,2,36.8,25.8
12prbaacp008,3,36.4,25.3
12prbaacp008,4,39.5,25.6
12prbaacp009,1,43.5,31.1
12prbaacp009,2,43.6,30.0
12prbaacp009,3,43.0,31.3
12prbaacp009,4,45.0,31.0
12prbaacp010,1,30.4,22.1
12prbaacp010,2,31.4,22.2
12prbaacp010,3,30.8,22.2
12prbaacp014,1,31.2,22.6
12prbaacp014,2,30.8,22.4
12prbaacp014,3,31.5,22.5
12prbaacp014,4,30.1,23.1
12prbaacp017,1,36.7,25.7
12prbaacp017,2,37.4,25.7
12prbaacp017,3,36.8,26.0
12prbaacp017,4,36.9,25.5
12prbaacp019,1,34.2,25.1
12prbaacp019,2,35.2,25.0
12prbaacp019,3,35.9,25.0
12prbaacp019,4,34.8,25.2
12prbaacp020,1,30.8,21.9
12prbaacp020,2,31.0,22.5
12prbaacp020,3,32.1,21.6
12prbaacp020,4,31.4,22.5
12prbaacp022,1,30.4,21.7
12prbaacp022,2,29.9,21.3
12prbaacp022,3,29.5,21.5
12prbaacp022,4,29.7,21.7
12prbaacp023,1,30.7,22.1
12prbaacp023,2,29.9,21.6
12prbaacp023,3,30.9,21.8
12prbaacp023,4,31.0,21.9
12prbaacp024,1,29.6,21.6
12prbaacp024,2,30.7,21.7
12prbaacp024,3,30.5,21.7
12prbaacp024,4,31.1,21.6
12prbaacp025,1,31.6,21.7
12prbaacp025,2,30.9,21.7
12prbaacp025,3,31.4,21.8
12prbaacp025,4,30.9,21.5
12prbaacp026,1,30.7,21.3
12prbaacp026,2,32.3,21.3
12prbaacp026,3,30.8,20.9
12prbaacp026,4,30.4,21.0
12prbaacp031,1,29.8,20.7
12prbaacp031,2,28.4,20.7
12prbaacp031,3,29.5,20.4
12prbaacp031,4,29.3,20.6
12prbaacp033,1,38.1,26.8
12prbaacp033,2,37.8,26.9
12prbaacp033,3,36.2,26.5
12prbaacp033,4,37.5,26.5
12prbaacp036,1,31.1,22.8
12prbaacp036,2,31.1,22.4
12prbaacp036,3,30.4,22.6
12prbaacp037,1,37.9,25.4
12prbaacp037,2,36.7,25.9
12prbaacp037,3,36.6,25.4
12prbaacp038,1,36.7,26.5
12prbaacp038,2,36.8,26.1
12prbaacp038,3,38.4,26.6
12prbaacp038,4,36.1,26.4
12prbaacp039,1,29.6,20.3
12prbaacp039,2,30.2,21.1
12prbaacp039,3,29.5,20.9
12prbaacp041,1,47.8,35.0
12prbaacp041,2,45.8,33.0
12prbaacp041,3,48.8,34.3
12prbaacp041,4,48.5,35.2
12prbaacp043,1,28.2,21.0
12prbaacp043,2,27.4,20.3
12prbaacp043,3,27.6,20.3
12prbaacp043,4,27.8,20.0
12prbaacp044,1,29.8,21.3
12prbaacp044,2,31.6,20.6
12prbaacp044,3,30.9,21.6
12prbaacp044,4,31.0,21.4
12prbaacp045,1,30.1,20.7
12prbaacp045,2,29.5,20.7
12prbaacp045,3,30.3,20.8
12prbaacp045,4,29.7,20.5
12prbaacp046,1,30.8,20.3
12prbaacp046,2,29.7,20.9
12prbaacp046,3,30.3,20.9
12prbaacp046,4,31.3,20.9
12prbaacp047,1,36.1,25.5
12prbaacp047,2,34.3,25.5
12prbaacp047,3,34.9,25.3
12prbaacp047,4,35.0,25.5
12prbaacp048,1,37.9,24.9
12prbaacp048,2,39.4,25.5
12prbaacp048,3,38.5,25.4
12prbaacp048,4,38.5,25.1
12prbaacp053,1,28.9,20.0
12prbaacp054,1,37.4,25.7
12prbaacp054,2,38.6,25.5
12prbaacp054,3,38.0,25.7
12prbaacp054,4,38.3,26.1
12prbaacp055,1,44.2,30.3
12prbaacp055,2,44.2,30.7
12prbaacp055,3,44.9,29.9
12prbaacp055,4,44.9,30.0
12prbaacp058,1,35.6,25.8
12prbaacp058,2,35.1,26.2
12prbaacp058,3,37.1,25.9
12prbaacp058,4,35.7,26.3
12prbajdl002,1,29.1,21.7
12prbajdl002,2,28.1,21.6
12prbajdl002,3,28.9,21.8
12prbajdl003,1,29.1,21.2
12prbajdl003,2,28.5,21.5
12prbajdl003,3,28.4,21.1
12prbajdl003,4,30.0,21.5
12prbajdl004,1,30.1,21.8
12prbajdl004,2,30.9,21.6
12prbajdl004,3,30.1,21.8
12prbajdl004,4,29.8,21.9
12prbajdl005,1,47.5,33.1
12prbajdl005,2,52.0,32.3
12prbajdl005,3,48.1,33.3
12prbajdl005,4,47.4,33.3
12prbajdl007,1,29.0,20.9
12prbajdl007,2,29.7,21.6
12prbajdl007,3,29.4,21.2
12prbajdl007,4,28.6,21.5
12prbajdl008,1,29.5,20.3
12prbajdl008,2,29.8,20.4
12prbajdl008,3,29.0,20.5
12prbajdl008,4,31.3,19.7
12prbajdl010,1,46.0,31.3
12prbajdl010,2,45.6,31.0
12prbajdl010,3,45.9,30.7
12prbajdl010,4,45.1,30.5
12prbajdl012,1,30.3,20.9
12prbajdl012,2,30.0,20.7
12prbajdl012,3,32.2,20.9
12prbajdl013,1,31.0,21.5
12prbajdl013,2,31.4,21.6
12prbajdl013,3,30.7,21.8
12prbajdl013,4,30.2,21.5
12prbajdl014,1,37.2,24.8
12prbajdl014,2,37.8,24.8
12prbajdl014,3,36.1,24.8
12prbajdl014,4,36.4,24.6
12prbajdl017,1,31.4,21.4
12prbajdl017,2,30.2,21.3
12prbajdl017,3,30.1,21.3
12prbajdl017,4,30.5,21.1
12prbajdl018,1,31.1,21.7
12prbajdl018,2,30.8,21.9
12prbajdl018,3,30.7,22.0
12prbajdl018,4,30.0,21.5
12prbajdl020,1,30.5,21.5
12prbajdl020,2,28.4,21.4
12prbajdl020,3,30.7,21.7
12prbajdl020,4,29.8,21.8
12prbajdl022,1,30.1,21.3
12prbajdl022,2,30.2,21.6
12prbajdl022,3,30.5,21.8
12prbajdl022,4,31.0,20.7
12prbajdl023,1,29.9,21.3
12prbajdl023,2,30.2,21.8
12prbajdl023,3,30.3,21.3
12prbajdl023,4,30.5,21.5
12prbajdl026,1,29.2,21.4
12prbajdl026,2,29.9,21.3
12prbajdl026,3,29.0,21.2
12prbajdl026,4,28.7,21.1
12prbajdl027,1,28.6,20.9
12prbajdl027,2,28.0,20.7
12prbajdl027,3,28.2,21.1
12prbajdl028,1,29.1,20.7
12prbajdl028,2,29.1,21.2
12prbajdl028,3,28.6,21.1
12prbajdl028,4,28.1,21.2
12prbajdl029,1,31.9,22.0
12prbajdl029,2,32.1,22.0
12prbajdl029,3,31.6,22.1
12prbajdl033,1,29.5,21.3
12prbajdl033,2,28.9,21.3
12prbajdl033,3,30.5,20.8
12prbajdl033,4,29.1,21.5
12prbajdl034,1,28.0,21.3
12prbajdl034,2,29.0,21.5
12prbajdl034,3,28.7,21.0
12prbajdl034,4,28.8,20.7
12prbajdl035,1,38.2,26.8
12prbajdl035,2,36.4,27.4
12prbajdl035,3,36.0,27.5
12prbajdl035,4,38.0,27.7
12prbajdl037,1,37.0,26.9
12prbajdl037,2,35.8,26.5
12prbajdl037,3,36.4,26.9
12prbajdl037,4,36.0,26.5
12prbajdl039,1,45.5,29.1
12prbajdl039,2,46.2,29.2
12prbajdl039,3,45.6,29.3
12prbajdl039,4,44.6,29.2
12prbajdl040,1,27.8,20.8
12prbajdl040,2,28.9,20.5
12prbajdl040,3,28.0,20.6
12prbajdl040,4,28.5,20.5
12prbajdl044,1,43.4,30.8
13barramgp005,1,51.3,33.7
13barramgp005,2,48.9,34.0
13barramgp005,3,44.3,33.5
13barramgp005,4,47.7,33.6
13barramgp040,1,47.4,32.3
13barramgp040,2,48.5,32.8
13barramgp040,3,47.3,32.4
13barramgp040,4,48.2,33.0
13barramgp043,1,45.4,33.7
13barramgp043,2,46.4,33.2
13barramgp043,3,45.8,33.8
13barramgp092,1,49.9,32.4
13barramgp092,2,48.4,33.9
13barramgp092,3,48.5,33.4
13barramgp092,4,49.8,33.3
13barramgp094,1,48.8,32.7
13barramgp094,2,50.3,32.2
13barramgp094,3,48.9,32.6
13barramgp094,4,49.0,32.6
13barramgp210,1,48.4,34.6
13barramgp210,2,50.7,34.6
13barramgp210,3,50.6,33.9
13barramgp210,4,50.6,34.1
